user_id,item_id,rating,title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
110599,0380797151,4,Deepdrive,Alexander Jablokov,1999,Eos,http://images.amazon.com/images/P/0380797151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380797151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380797151.01.LZZZZZZZ.jpg
247241,0671042572,7,Jewel (Oprah's Book Club),Bret Lott,1999,Pocket,http://images.amazon.com/images/P/0671042572.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042572.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042572.01.LZZZZZZZ.jpg
184402,0451521323,10,Othello,William Shakespeare,1999,Penguin USA (Paper),http://images.amazon.com/images/P/0451521323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451521323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451521323.01.LZZZZZZZ.jpg
98525,0345252888,10,Rendezvous with Rama,Clarke C.,1976,Not Avail,http://images.amazon.com/images/P/0345252888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345252888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345252888.01.LZZZZZZZ.jpg
96095,038515951X,4,Darconville's Cat,Alexander Theroux,1981,Bantam Dell Pub Group,http://images.amazon.com/images/P/038515951X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038515951X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038515951X.01.LZZZZZZZ.jpg
93565,0679451250,8,Tales from Watership Down,Richard Adams,1996,Alfred A. Knopf,http://images.amazon.com/images/P/0679451250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679451250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679451250.01.LZZZZZZZ.jpg
277439,0312242026,5,Hot Night in the City,Trevanian,2000,St Martins Pr,http://images.amazon.com/images/P/0312242026.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312242026.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312242026.01.LZZZZZZZ.jpg
175879,0312269528,8,Breaking and Entering,H. R. F. Keating,2001,St. Martin's Press,http://images.amazon.com/images/P/0312269528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312269528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312269528.01.LZZZZZZZ.jpg
43163,0142001740,10,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,http://images.amazon.com/images/P/0142001740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.LZZZZZZZ.jpg
28667,014038572X,9,The Outsiders (Now in Speak!),S. E. Hinton,1997,Puffin Books,http://images.amazon.com/images/P/014038572X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014038572X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014038572X.01.LZZZZZZZ.jpg
219673,0440212359,7,London Transports,Maeve Binchy,1995,Dell Publishing Company,http://images.amazon.com/images/P/0440212359.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440212359.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440212359.01.LZZZZZZZ.jpg
264152,0918273838,9,Donald Duk: A Novel,Frank Chin,1991,Coffee House Press,http://images.amazon.com/images/P/0918273838.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0918273838.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0918273838.01.LZZZZZZZ.jpg
70201,0156551594,8,Maigret and the Reluctant Witnesses,Georges Simenon,1989,Harvest Books,http://images.amazon.com/images/P/0156551594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156551594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156551594.01.LZZZZZZZ.jpg
35148,0439321611,10,Fantastic Beasts and Where to Find Them,J. K. Rowling,2001,Scholastic Paperbacks,http://images.amazon.com/images/P/0439321611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439321611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439321611.01.LZZZZZZZ.jpg
177690,1575211874,6,High-Performance Networking Unleashed,Mark Sportack,1997,Sams,http://images.amazon.com/images/P/1575211874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575211874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575211874.01.LZZZZZZZ.jpg
159033,0060977477,9,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,1999,Perennial,http://images.amazon.com/images/P/0060977477.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060977477.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060977477.01.LZZZZZZZ.jpg
158295,1566199735,5,A Z Aromatherapy,Patricia Davis,0,Dorset House Publishing Co Inc,http://images.amazon.com/images/P/1566199735.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566199735.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566199735.01.LZZZZZZZ.jpg
75149,0679743464,9,Hard-Boiled Wonderland and the End of the World: A Novel (Vintage International),Haruki Murakami,1993,Vintage Books USA,http://images.amazon.com/images/P/0679743464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679743464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679743464.01.LZZZZZZZ.jpg
88633,0373218397,10,Summer Pleasures,Nora Roberts,2002,Silhouette,http://images.amazon.com/images/P/0373218397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373218397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373218397.01.LZZZZZZZ.jpg
151415,0446341916,7,The Naked Face,Sidney Sheldon,1985,Warner Books,http://images.amazon.com/images/P/0446341916.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446341916.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446341916.01.LZZZZZZZ.jpg
46398,0881842729,3,Marilyn's Daughter: A Novel,John Rechy,1988,Pub Group West,http://images.amazon.com/images/P/0881842729.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0881842729.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0881842729.01.LZZZZZZZ.jpg
172061,037370898X,6,"Wrong Brother (Twins) (Superromance, 898)",Bonnie K. Winn,2000,Harlequin,http://images.amazon.com/images/P/037370898X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037370898X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037370898X.01.LZZZZZZZ.jpg
25981,0385315309,5,Five Days in Paris,DANIELLE STEEL,1995,Delacorte Press,http://images.amazon.com/images/P/0385315309.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385315309.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385315309.01.LZZZZZZZ.jpg
123825,0515093556,5,Belinda,Anne Rice,1994,Jove Books,http://images.amazon.com/images/P/0515093556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515093556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515093556.01.LZZZZZZZ.jpg
144531,0060540753,9,Patron Saint of Liars : A Novel,Ann Patchett,2003,Perennial,http://images.amazon.com/images/P/0060540753.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060540753.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060540753.01.LZZZZZZZ.jpg
107326,0451191145,8,Atlas Shrugged,Ayn Rand,1996,Signet Book,http://images.amazon.com/images/P/0451191145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451191145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451191145.01.LZZZZZZZ.jpg
42099,006101351X,10,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,1998,HarperTorch,http://images.amazon.com/images/P/006101351X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006101351X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006101351X.01.LZZZZZZZ.jpg
63714,071372742X,9,Collision Earth!: The Threat from Outer Space : Meteorite and Comet Impacts,Peter Grego,1999,Sterling Pub Co Inc,http://images.amazon.com/images/P/071372742X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/071372742X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/071372742X.01.LZZZZZZZ.jpg
138995,0765340747,10,"The Pillars of Creation (Sword of Truth, Book 7)",Terry Goodkind,2002,Tor Books,http://images.amazon.com/images/P/0765340747.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765340747.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765340747.01.LZZZZZZZ.jpg
133571,0451138104,7,Clubbable Woman,Reginald Hill,1985,Signet Book,http://images.amazon.com/images/P/0451138104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451138104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451138104.01.LZZZZZZZ.jpg
135045,0312966091,9,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312966091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312966091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312966091.01.LZZZZZZZ.jpg
121981,0060969776,5,You Are Not Alone: Words of Experience and Hope for the Journey Through Depression,Julia Thorne,1993,Perennial,http://images.amazon.com/images/P/0060969776.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060969776.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060969776.01.LZZZZZZZ.jpg
90766,0060005505,10,Six Wives: The Queens of Henry VIII,David Starkey,2004,Perennial,http://images.amazon.com/images/P/0060005505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060005505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060005505.01.LZZZZZZZ.jpg
170947,0373292333,6,Beckett's Birthright  (Beckett's fourtune),Bronwyn Williams,2002,Harlequin,http://images.amazon.com/images/P/0373292333.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373292333.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373292333.01.LZZZZZZZ.jpg
274117,8806161741,9,Opera Sull'acqua E Altre Poesie,Erri de Luca,2002,Einaudi,http://images.amazon.com/images/P/8806161741.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8806161741.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8806161741.01.LZZZZZZZ.jpg
188119,0446532452,10,The Wedding,Nicholas Sparks,2003,Warner Books,http://images.amazon.com/images/P/0446532452.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446532452.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446532452.01.LZZZZZZZ.jpg
278075,044900371X,7,The Orchid Thief (Ballantine Reader's Circle),Susan Orlean,2000,Ballantine Books,http://images.amazon.com/images/P/044900371X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044900371X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044900371X.01.LZZZZZZZ.jpg
198216,0812548094,8,"Stone of Tears (Sword of Truth, Book 2)",Terry Goodkind,1996,Tor Fantasy,http://images.amazon.com/images/P/0812548094.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812548094.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812548094.01.LZZZZZZZ.jpg
144502,068812156X,8,A Father's Story,Lionel Dahmer,1994,Harpercollins,http://images.amazon.com/images/P/068812156X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068812156X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068812156X.01.LZZZZZZZ.jpg
179718,037540676X,2,Otherwise Engaged,Suzanne Finnamore,1999,Random House,http://images.amazon.com/images/P/037540676X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037540676X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037540676X.01.LZZZZZZZ.jpg
88493,042515601X,9,Acts of War (Tom Clancy's Op Center (Paperback)),Tom Clancy,1997,Berkley Publishing Group,http://images.amazon.com/images/P/042515601X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042515601X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042515601X.01.LZZZZZZZ.jpg
227250,1551669633,10,Cause For Alarm,Erica Spindler,2002,Mira,http://images.amazon.com/images/P/1551669633.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551669633.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551669633.01.LZZZZZZZ.jpg
241265,0765342383,6,Second Spring : A Love Story (Family Saga),Andrew M. Greeley,2004,Forge Books,http://images.amazon.com/images/P/0765342383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765342383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765342383.01.LZZZZZZZ.jpg
23902,0679734589,10,The Rachel Papers,MARTIN AMIS,1992,Vintage,http://images.amazon.com/images/P/0679734589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679734589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679734589.01.LZZZZZZZ.jpg
240677,0060930535,9,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,http://images.amazon.com/images/P/0060930535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060930535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060930535.01.LZZZZZZZ.jpg
55187,0812550706,10,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,http://images.amazon.com/images/P/0812550706.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812550706.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812550706.01.LZZZZZZZ.jpg
166492,0743222946,9,"At Swim, Two Boys",Jamie O'Neill,2002,Scribner,http://images.amazon.com/images/P/0743222946.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743222946.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743222946.01.LZZZZZZZ.jpg
73330,037570910X,10,The Feast of Love (Vintage Contemporaries (Paperback)),Charles Baxter,2001,Vintage Books USA,http://images.amazon.com/images/P/037570910X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037570910X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037570910X.01.LZZZZZZZ.jpg
11676,0395522471,4,Taylor's Pocket Guide to Flowering Shrubs,Norman Taylor,1990,Houghton Mifflin Company,http://images.amazon.com/images/P/0395522471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395522471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395522471.01.LZZZZZZZ.jpg
177690,0373484410,5,Time And Again,Nora Roberts,2001,Silhouette,http://images.amazon.com/images/P/0373484410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484410.01.LZZZZZZZ.jpg
79215,0312974205,8,Dead Souls (St. Martin's Minotaur Mysteries),Ian Rankin,2000,St. Martin's Press,http://images.amazon.com/images/P/0312974205.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312974205.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312974205.01.LZZZZZZZ.jpg
11676,1593100965,1,Secret Admirer,Gail Sattler,2004,Barbour Pub Inc,http://images.amazon.com/images/P/1593100965.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1593100965.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1593100965.01.LZZZZZZZ.jpg
227520,0312966970,7,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312966970.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312966970.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312966970.01.LZZZZZZZ.jpg
36715,0671894455,8,FORREST GUMP (Movie Tie in),Winston Groom,1994,Pocket,http://images.amazon.com/images/P/0671894455.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671894455.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671894455.01.LZZZZZZZ.jpg
206199,1882897560,10,"Raid on Rairarubia (Rairarubia Tales, Book 3)",W. Royce Adams,2000,Lost Coast Press,http://images.amazon.com/images/P/1882897560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1882897560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1882897560.01.LZZZZZZZ.jpg
41897,0552142689,6,Wycliffe &amp; the Tangled Web,W. J. Burley,2000,Trafalgar Square,http://images.amazon.com/images/P/0552142689.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552142689.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552142689.01.LZZZZZZZ.jpg
39400,8401498821,5,El Resplandor,Stephen King,1992,"Sage, Evelyn/editorial Molino",http://images.amazon.com/images/P/8401498821.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8401498821.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8401498821.01.LZZZZZZZ.jpg
214102,0192862189,6,Gaia: A New Look at Life on Earth,James Lovelock,2000,Oxford University Press,http://images.amazon.com/images/P/0192862189.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192862189.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192862189.01.LZZZZZZZ.jpg
263627,0868246786,7,Zigzag Street ;,Nick Earls,1997,Anchor,http://images.amazon.com/images/P/0868246786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0868246786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0868246786.01.LZZZZZZZ.jpg
16795,0439110912,5,The Secret Shortcut,Mark Teague,1999,Scholastic,http://images.amazon.com/images/P/0439110912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439110912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439110912.01.LZZZZZZZ.jpg
30276,0862782481,5,The Wit of Oscar Wilde,Sean McCann,2001,O'Brien Press,http://images.amazon.com/images/P/0862782481.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0862782481.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0862782481.01.LZZZZZZZ.jpg
24934,1414052006,10,The Sea Shack,Mark McNulty,2004,Authorhouse,http://images.amazon.com/images/P/1414052006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1414052006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1414052006.01.LZZZZZZZ.jpg
225232,0006547834,8,Miss Smillas Feeling for Snow,Peter Hoeg,0,Flamingo,http://images.amazon.com/images/P/0006547834.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0006547834.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0006547834.01.LZZZZZZZ.jpg
16795,0843950323,4,Moon on the Water,Mort Castle,2002,Leisure Books,http://images.amazon.com/images/P/0843950323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843950323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843950323.01.LZZZZZZZ.jpg
177458,0671047884,7,Before I Say Good-bye,Mary Higgins Clark,2000,Simon &amp; Schuster Audio,http://images.amazon.com/images/P/0671047884.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671047884.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671047884.01.LZZZZZZZ.jpg
205473,0064404994,10,"The Lion, the Witch and the Wardrobe (rpkg) (Narnia)",C. S. Lewis,1994,HarperTrophy,http://images.amazon.com/images/P/0064404994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064404994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064404994.01.LZZZZZZZ.jpg
133296,0671007610,10,Olivia (Logan),V.C. Andrews,1999,Pocket Books,http://images.amazon.com/images/P/0671007610.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671007610.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671007610.01.LZZZZZZZ.jpg
36327,155874262X,10,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993,Health Communications,http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg
163319,0886778786,6,Spell Fantastic,Martin Harry Greenberg,2000,Daw Books,http://images.amazon.com/images/P/0886778786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886778786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886778786.01.LZZZZZZZ.jpg
98391,0441010849,8,The Digital Dead,Bruce Balfour,2003,Ace Books,http://images.amazon.com/images/P/0441010849.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441010849.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441010849.01.LZZZZZZZ.jpg
11676,0446612626,7,Reversible Errors,Scott Turow,2003,Warner Vision,http://images.amazon.com/images/P/0446612626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446612626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446612626.01.LZZZZZZZ.jpg
203883,1573225517,9,High Fidelity,Nick Hornby,1996,Riverhead Books,http://images.amazon.com/images/P/1573225517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573225517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573225517.01.LZZZZZZZ.jpg
4795,0446532231,8,"Dude, Where's My Country?",Michael Moore,2003,Warner Books,http://images.amazon.com/images/P/0446532231.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446532231.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446532231.01.LZZZZZZZ.jpg
56959,080501084X,10,H Is for Homicide (A Kinsey Millhone Mystery),Sue Grafton,1991,Henry Holt &amp; Company,http://images.amazon.com/images/P/080501084X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080501084X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080501084X.01.LZZZZZZZ.jpg
56399,044991089X,8,The Greenlanders,Jane Smiley,1996,Ballantine Books,http://images.amazon.com/images/P/044991089X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044991089X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044991089X.01.LZZZZZZZ.jpg
